timestamp_ns,cpu_usage_usec,memory_current_bytes,memory_peak_bytes,pids_current,load1,load5,load15,disk_avail_bytes
1786809770478807016,54931966469,39608336384,44949463040,471,17.01,15.48,8.92,181375131648
1786809772534467312,54953442203,39567192064,44949463040,471,16.37,15.37,8.92,181372776448
1786809774608237274,54976276869,39565979648,44949463040,471,16.37,15.37,8.92,181370667008
1786809776663460055,54997823253,39541264384,44949463040,471,15.86,15.28,8.92,181369733120
1786809778750459319,55021230027,39573000192,44949463040,471,15.86,15.28,8.92,181367590912
1786809780792280291,55043537945,39599923200,44949463040,471,15.87,15.29,8.96,181366243328
1786809782834096129,55064204297,39580319744,44949463040,471,15.87,15.29,8.96,181364129792
1786809784884384245,55087535772,39572422656,44949463040,471,15.87,15.29,8.96,181362200576
1786809786930266859,55110050250,39618285568,44949463040,471,15.40,15.21,8.97,181359923200
1786809788971894635,55131123328,39653818368,44949463040,471,15.40,15.21,8.97,181358166016
1786809791033721674,55154882319,39694249984,44949463040,471,16.25,15.39,9.06,181357715456
1786809793089577733,55176960348,39692562432,44949463040,471,16.25,15.39,9.06,181355474944
1786809795143408642,55199470144,39649488896,44949463040,471,16.25,15.39,9.06,181354143744
1786809797195332505,55222945421,39646904320,44949463040,471,16.79,15.51,9.13,181353029632
1786809799242623919,55243988326,39714910208,44949463040,471,16.79,15.51,9.13,181350612992
1786809801288907128,55267234513,39704850432,44949463040,471,18.01,15.79,9.26,181348487168
1786809803337637790,55289071711,39745720320,44949463040,471,18.01,15.79,9.26,181347463168
1786809805385307248,55309687665,39690616832,44949463040,471,18.01,15.79,9.26,181345779712
1786809807428791089,55333491862,39745003520,44949463040,471,18.49,15.92,9.34,181343965184
1786809809480018175,55355426554,39723720704,44949463040,471,18.49,15.92,9.34,181342810112
1786809811524356683,55377129937,39745622016,44949463040,471,17.81,15.82,9.34,181341143040
1786809813572240702,55399862774,39752953856,44949463040,471,17.81,15.82,9.34,181338415104
1786809815623032491,55421481798,39750627328,44949463040,471,17.18,15.73,9.34,181337407488
1786809817674016507,55443751322,39773077504,44949463040,471,17.18,15.73,9.34,181336563712
1786809819727262496,55465492870,39791992832,44949463040,471,17.18,15.73,9.34,181334069248
1786809821774067991,55487418803,39804567552,44949463040,471,17.49,15.81,9.41,181333086208
1786809823823835177,55510157218,39829684224,44949463040,471,17.49,15.81,9.41,181331210240
1786809825873222081,55532112371,39749414912,44949463040,471,16.89,15.72,9.41,181330264064
1786809827923589756,55554532868,39815843840,44949463040,471,16.89,15.72,9.41,181329227776
1786809829969890166,55576567165,39753404416,44949463040,471,16.89,15.72,9.41,181326872576
1786809832036052484,55597987078,39767834624,44949463040,471,16.74,15.71,9.44,181324447744
1786809834084173450,55620744135,39766437888,44949463040,471,16.74,15.71,9.44,181322264576
1786809836126856560,55642278178,39766798336,44949463040,471,17.32,15.84,9.52,181320257536
1786809838176311407,55664056739,39724003328,44949463040,471,17.32,15.84,9.52,181318893568
1786809840215601375,55685113369,39797215232,44949463040,471,17.32,15.84,9.52,181316513792
1786809842259453378,55707476247,39778115584,44949463040,471,16.49,15.70,9.51,181315366912
1786809844302576763,55728745802,39756333056,44949463040,471,16.49,15.70,9.51,181312811008
1786809846378287169,55751424832,39732342784,44949463040,471,16.29,15.67,9.53,181311336448
1786809848427545055,55773194033,39761989632,44949463040,471,16.29,15.67,9.53,181310390272
1786809850471531166,55795654184,39747608576,44949463040,471,16.29,15.67,9.53,181307760640
1786809852519501514,55818370207,39801352192,44949463040,471,15.87,15.59,9.54,181307514880
1786809854568085112,55840635059,39771496448,44949463040,471,15.87,15.59,9.54,181306220544
1786809856621588257,55862669039,39780589568,44949463040,471,15.32,15.48,9.54,181303943168
1786809858694431157,55885388411,39786455040,44949463040,471,15.32,15.48,9.54,181302812672
1786809860795298096,55908659922,39788027904,44949463040,471,15.13,15.44,9.56,181300113408
1786809862845397523,55930574560,39792922624,44949463040,471,15.13,15.44,9.56,181299601408
1786809864892671163,55951802277,39795367936,44949463040,471,15.13,15.44,9.56,181296238592
1786809866944399415,55974163084,39823544320,44949463040,471,15.04,15.42,9.58,181294436352
1786809868990358556,55997248113,39854891008,44949463040,471,15.04,15.42,9.58,181294088192
1786809871038784217,56018775412,39807754240,44949463040,471,14.48,15.29,9.57,181292011520
1786809873087270986,56041198052,39809892352,44949463040,471,14.48,15.29,9.57,181291782144
1786809875150123362,56063521706,39863922688,44949463040,471,14.48,15.29,9.57,181289959424
1786809877194298489,56085737538,39840497664,44949463040,471,14.28,15.24,9.58,181288779776
1786809879244846982,56106299865,39822491648,44949463040,471,14.28,15.24,9.58,181287194624
1786809881286138556,56128282655,39856111616,44949463040,471,14.18,15.20,9.60,181284048896
1786809883340869102,56150517179,39878676480,44949463040,471,14.18,15.20,9.60,181283164160
1786809885384884363,56172819808,39831101440,44949463040,471,14.18,15.20,9.60,181282299904
1786809887451171560,56194766484,39845289984,44949463040,471,16.72,15.71,9.80,181280305152
1786809889504736842,56217111097,39851892736,44949463040,471,16.72,15.71,9.80,181278797824
1786809891580691252,56239305205,39835955200,44949463040,471,16.19,15.62,9.80,181277954048
1786809893630997825,56260959549,39829037056,44949463040,471,16.19,15.62,9.80,181277126656
1786809895676335815,56282845949,39858376704,44949463040,471,17.93,15.99,9.95,181275746304
1786809897730872070,56305037487,39858155520,44949463040,471,17.93,15.99,9.95,181274124288
1786809899799775756,56327420318,39887929344,44949463040,471,17.93,15.99,9.95,181272420352
1786809901858523991,56350019279,39864614912,44949463040,471,17.38,15.91,9.96,181271363584
1786809903931836688,56371909633,39888076800,44949463040,471,17.38,15.91,9.96,181269766144
1786809905978829281,56394908547,39916011520,44949463040,471,19.03,16.27,10.11,181269188608
1786809908025135625,56417534751,39877656576,44949463040,471,19.03,16.27,10.11,181267476480
1786809910086954297,56439694535,39867879424,44949463040,471,19.03,16.27,10.11,181266481152
1786809912157164295,56461426532,39867084800,44949463040,471,19.03,16.32,10.16,181265043456
1786809914198572375,56483562789,39935516672,44949463040,471,19.03,16.32,10.16,181263183872
1786809916247498928,56506272322,39903002624,44949463040,471,19.27,16.41,10.22,181261561856
1786809918297534662,56527338357,39877566464,44949463040,471,19.27,16.41,10.22,181260386304
1786809920372018032,56548764270,39824687104,44949463040,471,19.27,16.41,10.22,181258686464
1786809922434814966,56571335686,39885381632,44949463040,471,18.36,16.27,10.21,181257609216
1786809924485302122,56592660768,39890235392,44949463040,471,18.36,16.27,10.21,181256118272
1786809926555261321,56614676077,39815667712,44949463040,471,17.69,16.17,10.21,181254537216
1786809928609502423,56636124645,39898513408,44949463040,471,17.69,16.17,10.21,181251796992
1786809930668837932,56658652701,39898320896,44949463040,471,17.72,16.20,10.25,181250306048
1786809932717495466,56680110782,39846367232,44949463040,471,17.72,16.20,10.25,181247922176
1786809934768954458,56702597045,39839461376,44949463040,471,17.72,16.20,10.25,181246648320
1786809936819064012,56724174386,39896170496,44949463040,471,17.02,16.08,10.24,181244497920
1786809938860639208,56745655136,39911759872,44949463040,471,17.02,16.08,10.24,181242335232
1786809940907438645,56767791834,39885873152,44949463040,471,17.26,16.14,10.29,181241647104
1786809942951026387,56789473849,39897260032,44949463040,471,17.26,16.14,10.29,181239889920
1786809945002817351,56810948130,39982346240,44949463040,471,17.26,16.14,10.29,181237747712
1786809947045941025,56833833107,39915012096,44949463040,471,16.52,16.01,10.28,181236305920
1786809949113589961,56855672539,39938879488,44949463040,471,16.52,16.01,10.28,181235175424
1786809951169041709,56876485481,39907352576,44949463040,471,15.99,15.91,10.28,181232369664
1786809953209372653,56899742234,39952969728,44949463040,471,15.99,15.91,10.28,181230895104
1786809955255437710,56920931810,39923326976,44949463040,471,15.99,15.91,10.28,181229862912
1786809957309508917,56942969521,39953526784,44949463040,471,15.91,15.89,10.30,181227102208
1786809959357328304,56965039554,39915798528,44949463040,471,15.91,15.89,10.30,181225451520
1786809961443407749,56987584016,39935610880,44949463040,471,15.68,15.85,10.32,181224034304
1786809963495406723,57008336093,39914532864,44949463040,471,15.68,15.85,10.32,181221466112
1786809965582914865,57029632277,39964164096,44949463040,471,15.47,15.80,10.33,181218615296
1786809967618021843,57052250663,39955042304,44949463040,471,15.47,15.80,10.33,181216731136
1786809969682060781,57073662604,39948099584,44949463040,471,15.47,15.80,10.33,181214429184
1786809971774016438,57096532598,40055349248,44949463040,471,15.91,15.88,10.39,181212925952
1786809973818836008,57118464649,39989657600,44949463040,471,15.91,15.88,10.39,181211086848
1786809975871729085,57139835272,39984701440,44949463040,471,15.52,15.80,10.39,181208412160
1786809977913175738,57162435815,39987716096,44949463040,471,15.52,15.80,10.39,181206671360
1786809979966581386,57183797848,40003117056,44949463040,471,15.52,15.80,10.39,181204602880
1786809982032038234,57205567744,39995199488,44949463040,471,15.64,15.82,10.43,181203550208
1786809984066271471,57227239757,39998595072,44949463040,471,15.64,15.82,10.43,181201260544
1786809986119216811,57249787943,40006295552,44949463040,471,15.74,15.84,10.47,181200007168
1786809988171346409,57271444643,40012472320,44949463040,471,15.74,15.84,10.47,181196656640
1786809990219280077,57292521309,39984214016,44949463040,471,15.74,15.84,10.47,181194739712
1786809992268947533,57314705688,40002883584,44949463040,471,15.28,15.75,10.46,181192892416
1786809994321567332,57335187948,39997751296,44949463040,471,15.28,15.75,10.46,181190176768
1786809996365130839,57357030191,40019001344,44949463040,471,16.14,15.92,10.55,181189005312
1786809998419012050,57378419235,40015286272,44949463040,471,16.14,15.92,10.55,181185204224
1786810000463992190,57398753887,40029716480,44949463040,471,16.14,15.92,10.55,181182791680
1786810002516137708,57421364233,40060317696,44949463040,471,17.01,16.10,10.64,181180362752
1786810004555122052,57442477486,40033894400,44949463040,471,17.01,16.10,10.64,181179219968
1786810006606835823,57464911017,40127750144,44949463040,471,16.53,16.02,10.64,181177024512
1786810008646594331,57485504004,40108593152,44949463040,471,16.53,16.02,10.64,181174366208
1786810010697908555,57508664998,40057643008,44949463040,471,17.61,16.25,10.74,181173006336
1786810012780536275,57530262489,40041562112,44949463040,471,17.61,16.25,10.74,181171359744
1786810014862547647,57553603149,40088350720,44949463040,471,17.61,16.25,10.74,181169045504
1786810016906077879,57576082299,40048013312,44949463040,471,16.84,16.11,10.73,181168144384
1786810018963225431,57598433531,40110342144,44949463040,471,16.84,16.11,10.73,181166907392
1786810021007149090,57620926279,40045326336,44949463040,471,16.69,16.09,10.75,181164707840
1786810023077351914,57643480189,40079020032,44949463040,471,16.69,16.09,10.75,181164204032
1786810025136444096,57666176853,40092696576,44949463040,471,16.69,16.09,10.75,181161816064
1786810027213552972,57688851302,40109039616,44949463040,471,16.08,15.97,10.74,181159972864
1786810029265011744,57712589585,40089153536,44949463040,471,16.08,15.97,10.74,181159600128
1786810031322558313,57734678603,40080601088,44949463040,471,15.99,15.96,10.76,181157535744
1786810033395879995,57756959638,40097816576,44949463040,471,15.99,15.96,10.76,181156245504
1786810035446756990,57779727887,40174125056,44949463040,471,15.99,15.96,10.76,181153902592
1786810037501640903,57801785814,40121950208,44949463040,471,15.75,15.91,10.78,181151289344
1786810039595677396,57823356770,40139517952,44949463040,471,15.75,15.91,10.78,181149552640
1786810041667387854,57845472836,40121311232,44949463040,471,15.45,15.84,10.78,181147410432
1786810043727067077,57868309423,40079134720,44949463040,471,15.45,15.84,10.78,181145137152
1786810045814301658,57889336666,40089243648,44949463040,471,16.05,15.96,10.85,181141458944
1786810047859553474,57911115011,40034086912,44949463040,471,16.05,15.96,10.85,181138587648
1786810049909566190,57932608463,40088170496,44949463040,471,16.05,15.96,10.85,181136670720
1786810051960300697,57953497447,40087150592,44949463040,471,16.61,16.08,10.91,181134393344
1786810054026611733,57976286104,40125788160,44949463040,471,16.61,16.08,10.91,181133029376
1786810056089647553,57998224029,40116867072,44949463040,471,16.88,16.14,10.96,181129220096
1786810058136994969,58019910316,40143818752,44949463040,471,16.88,16.14,10.96,181126963200
1786810060194514225,58040867733,40133554176,44949463040,471,16.88,16.14,10.96,181124734976
1786810062293639752,58062481915,40098865152,44949463040,471,16.65,16.11,10.98,181122801664
1786810064341078919,58085543634,40118099968,44949463040,471,16.65,16.11,10.98,181120909312
1786810066386526547,58105556304,40111300608,44949463040,471,16.36,16.06,10.99,181118033920
1786810068433006613,58128054827,40194154496,44949463040,471,16.36,16.06,10.99,181116624896
1786810070482675076,58149555766,40135495680,44949463040,471,16.36,16.06,10.99,181114920960
1786810072526574596,58171840165,40139739136,44949463040,471,17.05,16.21,11.07,181112782848
1786810074577143630,58193225731,40134074368,44949463040,471,17.05,16.21,11.07,181109690368
1786810076656493722,58215154281,40154902528,44949463040,471,16.41,16.09,11.05,181107277824
1786810078703871811,58237249971,40151855104,44949463040,471,16.41,16.09,11.05,181106663424
1786810080762141696,58258768986,40157175808,44949463040,471,15.97,16.00,11.05,181103706112
1786810082836698538,58281421383,40201461760,44949463040,471,15.97,16.00,11.05,181101805568
1786810084888753834,58303188817,40212021248,44949463040,471,15.97,16.00,11.05,181100261376
1786810086941135406,58325416414,40195878912,44949463040,471,15.74,15.95,11.06,181097725952
1786810088995487613,58347660670,40191401984,44949463040,471,15.74,15.95,11.06,181095800832
1786810091053146189,58369534201,40175730688,44949463040,471,15.60,15.92,11.08,181094588416
1786810093143678832,58392627612,40175534080,44949463040,471,15.60,15.92,11.08,181093109760
1786810095195355036,58413425191,40224006144,44949463040,471,15.60,15.92,11.08,181091237888
1786810097246319342,58436875266,40192679936,44949463040,471,15.39,15.87,11.09,181088608256
1786810099300689775,58458837344,40232517632,44949463040,471,15.39,15.87,11.09,181084962816
1786810101347730005,58481298615,40242667520,44949463040,471,14.72,15.72,11.07,181083918336
1786810103408679964,58502077945,40208019456,44949463040,471,14.72,15.72,11.07,181080723456
1786810105463885157,58525336997,40260542464,44949463040,471,14.72,15.72,11.07,181078958080
1786810107516861003,58547191269,40282664960,44949463040,471,14.82,15.73,11.10,181075648512
1786810109565571458,58569168222,40246767616,44949463040,471,14.82,15.73,11.10,181073313792
1786810111611156790,58591533268,40237776896,44949463040,471,14.83,15.72,11.12,181070688256
1786810113656504556,58613573507,40259362816,44949463040,471,14.83,15.72,11.12,181068251136
1786810115705609491,58634744252,40244424704,44949463040,471,15.09,15.75,11.15,181066215424
1786810117756141787,58656630747,40314392576,44949463040,471,15.09,15.75,11.15,181062918144
1786810119795025697,58678980718,40261013504,44949463040,471,15.09,15.75,11.15,181062090752
